,timestamp_full,location,price,date,fullname,CarID,CurrentEmploymentType,CurrentEmploymentTitle
254,2014-01-15 07:56:00,Coffee Cameleon,5.49,2014-01-15,Linnea Bergen,6.0,Information Technology,IT Group Manager
255,2014-01-15 13:10:00,Ouzeri Elian,8.93,2014-01-15,Linnea Bergen,6.0,Information Technology,IT Group Manager
256,2014-01-15 21:05:00,Katerina’s Café,13.77,2014-01-15,Linnea Bergen,6.0,Information Technology,IT Group Manager
257,2014-01-16 13:30:00,Hippokampos,16.53,2014-01-16,Linnea Bergen,6.0,Information Technology,IT Group Manager
258,2014-01-17 07:51:00,Coffee Cameleon,6.81,2014-01-17,Linnea Bergen,6.0,Information Technology,IT Group Manager
259,2014-01-17 13:16:00,Kalami Kafenion,140.78,2014-01-17,Linnea Bergen,6.0,Information Technology,IT Group Manager
260,2014-01-17 20:20:00,Katerina’s Café,19.09,2014-01-17,Linnea Bergen,6.0,Information Technology,IT Group Manager
261,2014-01-18 13:25:00,Abila Zacharo,18.45,2014-01-18,Linnea Bergen,6.0,Information Technology,IT Group Manager
262,2014-01-18 15:41:00,Roberts and Sons,62.47,2014-01-18,Linnea Bergen,6.0,Information Technology,IT Group Manager
263,,Coffee Cameleon,8.73,2014-01-06,Linnea Bergen,6.0,Information Technology,IT Group Manager
264,,Coffee Cameleon,7.66,2014-01-07,Linnea Bergen,6.0,Information Technology,IT Group Manager
265,,Katerina’s Café,19.12,2014-01-08,Linnea Bergen,6.0,Information Technology,IT Group Manager
266,,Katerina’s Café,29.17,2014-01-11,Linnea Bergen,6.0,Information Technology,IT Group Manager
267,,Coffee Cameleon,5.2,2014-01-16,Linnea Bergen,6.0,Information Technology,IT Group Manager
268,,Katerina’s Café,36.32,2014-01-16,Linnea Bergen,6.0,Information Technology,IT Group Manager
269,2014-01-06 07:43:00,Brew've Been Served,9.6,2014-01-06,Mat Bramar,,,
270,2014-01-06 14:04:00,Hippokampos,30.88,2014-01-06,Mat Bramar,,,
271,2014-01-06 21:12:00,Katerina’s Café,26.51,2014-01-06,Mat Bramar,,,
272,2014-01-07 08:00:00,Brew've Been Served,11.91,2014-01-07,Mat Bramar,,,
273,2014-01-07 13:32:00,Ouzeri Elian,28.37,2014-01-07,Mat Bramar,,,
274,2014-01-08 07:42:00,Brew've Been Served,3.09,2014-01-08,Mat Bramar,,,
275,2014-01-08 14:17:00,Gelatogalore,39.94,2014-01-08,Mat Bramar,,,
276,2014-01-08 21:02:00,Katerina’s Café,28.86,2014-01-08,Mat Bramar,,,
277,2014-01-09 07:46:00,Brew've Been Served,4.4,2014-01-09,Mat Bramar,,,
278,2014-01-09 13:56:00,Kalami Kafenion,19.84,2014-01-09,Mat Bramar,,,
279,2014-01-09 20:06:00,Katerina’s Café,26.6,2014-01-09,Mat Bramar,,,
280,2014-01-10 07:47:00,Brew've Been Served,44.88,2014-01-10,Mat Bramar,,,
281,2014-01-10 14:20:00,Hippokampos,10.16,2014-01-10,Mat Bramar,,,
282,2014-01-11 20:00:00,Katerina’s Café,25.76,2014-01-11,Mat Bramar,,,
283,2014-01-12 20:35:00,Katerina’s Café,40.25,2014-01-12,Mat Bramar,,,
284,2014-01-13 07:56:00,Brew've Been Served,9.53,2014-01-13,Mat Bramar,,,
285,2014-01-13 14:21:00,Hippokampos,26.96,2014-01-13,Mat Bramar,,,
286,2014-01-14 07:45:00,Brew've Been Served,14.04,2014-01-14,Mat Bramar,,,
287,2014-01-14 13:50:00,Kalami Kafenion,27.65,2014-01-14,Mat Bramar,,,
288,2014-01-14 21:28:00,Frydos Autosupply n' More,49.21,2014-01-14,Mat Bramar,,,
289,2014-01-15 07:58:00,Brew've Been Served,3.14,2014-01-15,Mat Bramar,,,
290,2014-01-15 14:04:00,Abila Zacharo,46.82,2014-01-15,Mat Bramar,,,
291,2014-01-15 20:57:00,Frydos Autosupply n' More,276.88,2014-01-15,Mat Bramar,,,
292,2014-01-16 07:54:00,Brew've Been Served,83.84,2014-01-16,Mat Bramar,,,
293,2014-01-16 13:48:00,Abila Zacharo,24.38,2014-01-16,Mat Bramar,,,
294,2014-01-16 20:54:00,Frydos Autosupply n' More,130.01,2014-01-16,Mat Bramar,,,
295,2014-01-17 07:50:00,Brew've Been Served,8.07,2014-01-17,Mat Bramar,,,
296,2014-01-17 14:15:00,Katerina’s Café,70.72,2014-01-17,Mat Bramar,,,
297,2014-01-17 19:57:00,Frydos Autosupply n' More,124.52,2014-01-17,Mat Bramar,,,
298,2014-01-18 19:47:00,Katerina’s Café,16.48,2014-01-18,Mat Bramar,,,
299,,Brew've Been Served,4.88,2014-01-10,Mat Bramar,,,
300,,Abila Zacharo,26.82,2014-01-15,Mat Bramar,,,
301,,Brew've Been Served,3.84,2014-01-16,Mat Bramar,,,
302,,Katerina’s Café,30.72,2014-01-17,Mat Bramar,,,
303,2014-01-06 07:43:00,Brew've Been Served,16.9,2014-01-06,Brand Tempestad,33.0,Engineering,Drill Technician
304,2014-01-07 07:56:00,Brew've Been Served,98.53,2014-01-07,Brand Tempestad,33.0,Engineering,Drill Technician
305,2014-01-07 13:41:00,Abila Zacharo,17.81,2014-01-07,Brand Tempestad,33.0,Engineering,Drill Technician
306,2014-01-07 20:11:00,Guy's Gyros,76.71,2014-01-07,Brand Tempestad,33.0,Engineering,Drill Technician
307,2014-01-08 07:48:00,Brew've Been Served,19.17,2014-01-08,Brand Tempestad,33.0,Engineering,Drill Technician
308,2014-01-08 13:19:00,Chostus Hotel,111.89,2014-01-08,Brand Tempestad,33.0,Engineering,Drill Technician
309,2014-01-08 20:17:00,Guy's Gyros,18.24,2014-01-08,Brand Tempestad,33.0,Engineering,Drill Technician
310,2014-01-09 07:36:00,Brew've Been Served,70.71,2014-01-09,Brand Tempestad,33.0,Engineering,Drill Technician
311,2014-01-09 13:36:00,Hippokampos,27.93,2014-01-09,Brand Tempestad,33.0,Engineering,Drill Technician
312,2014-01-10 07:49:00,Brew've Been Served,89.93,2014-01-10,Brand Tempestad,33.0,Engineering,Drill Technician
313,2014-01-10 13:08:00,Chostus Hotel,133.25,2014-01-10,Brand Tempestad,33.0,Engineering,Drill Technician
314,2014-01-11 17:16:00,Ahaggo Museum,52.14,2014-01-11,Brand Tempestad,33.0,Engineering,Drill Technician
315,2014-01-11 19:27:00,Hippokampos,32.63,2014-01-11,Brand Tempestad,33.0,Engineering,Drill Technician
316,2014-01-12 13:45:00,Abila Zacharo,11.2,2014-01-12,Brand Tempestad,33.0,Engineering,Drill Technician
317,2014-01-13 07:40:00,Brew've Been Served,8.0,2014-01-13,Brand Tempestad,33.0,Engineering,Drill Technician
318,2014-01-13 13:27:00,Abila Zacharo,8.72,2014-01-13,Brand Tempestad,33.0,Engineering,Drill Technician
319,2014-01-13 20:44:00,Guy's Gyros,15.55,2014-01-13,Brand Tempestad,33.0,Engineering,Drill Technician
320,2014-01-14 07:40:00,Brew've Been Served,5.87,2014-01-14,Brand Tempestad,33.0,Engineering,Drill Technician
321,2014-01-14 13:21:00,Chostus Hotel,113.08,2014-01-14,Brand Tempestad,33.0,Engineering,Drill Technician
322,2014-01-15 07:40:00,Brew've Been Served,19.87,2014-01-15,Brand Tempestad,33.0,Engineering,Drill Technician
323,2014-01-15 13:12:00,Hippokampos,118.89,2014-01-15,Brand Tempestad,33.0,Engineering,Drill Technician
324,2014-01-15 20:04:00,Frydos Autosupply n' More,235.27,2014-01-15,Brand Tempestad,33.0,Engineering,Drill Technician
325,2014-01-16 07:56:00,Brew've Been Served,4.33,2014-01-16,Brand Tempestad,33.0,Engineering,Drill Technician
326,2014-01-16 13:17:00,Katerina’s Café,11.08,2014-01-16,Brand Tempestad,33.0,Engineering,Drill Technician
327,2014-01-16 20:14:00,Guy's Gyros,111.31,2014-01-16,Brand Tempestad,33.0,Engineering,Drill Technician
328,2014-01-17 13:49:00,Chostus Hotel,114.22,2014-01-17,Brand Tempestad,33.0,Engineering,Drill Technician
329,2014-01-17 20:59:00,Guy's Gyros,29.71,2014-01-17,Brand Tempestad,33.0,Engineering,Drill Technician
330,2014-01-19 20:16:00,Guy's Gyros,37.48,2014-01-19,Brand Tempestad,33.0,Engineering,Drill Technician
331,,Ouzeri Elian,34.71,2014-01-06,Brand Tempestad,33.0,Engineering,Drill Technician
332,,Brew've Been Served,18.53,2014-01-07,Brand Tempestad,33.0,Engineering,Drill Technician
333,,Brew've Been Served,10.71,2014-01-09,Brand Tempestad,33.0,Engineering,Drill Technician
334,,Chostus Hotel,113.25,2014-01-10,Brand Tempestad,33.0,Engineering,Drill Technician
335,,Ahaggo Museum,32.14,2014-01-11,Brand Tempestad,33.0,Engineering,Drill Technician
336,,Hippokampos,38.89,2014-01-15,Brand Tempestad,33.0,Engineering,Drill Technician
337,,Guy's Gyros,31.31,2014-01-16,Brand Tempestad,33.0,Engineering,Drill Technician
338,,Brew've Been Served,12.3,2014-01-17,Brand Tempestad,33.0,Engineering,Drill Technician
339,2014-01-06 07:47:00,Hallowed Grounds,16.53,2014-01-06,Emile Arpa,,,
340,2014-01-06 14:15:00,Kalami Kafenion,27.4,2014-01-06,Emile Arpa,,,
341,2014-01-06 19:08:00,Katerina’s Café,26.46,2014-01-06,Emile Arpa,,,
342,2014-01-07 07:37:00,Hallowed Grounds,8.91,2014-01-07,Emile Arpa,,,
343,2014-01-07 14:11:00,Hippokampos,37.57,2014-01-07,Emile Arpa,,,
344,2014-01-08 07:40:00,Hallowed Grounds,5.85,2014-01-08,Emile Arpa,,,
345,2014-01-08 14:19:00,Kalami Kafenion,31.43,2014-01-08,Emile Arpa,,,
346,2014-01-09 07:46:00,Hallowed Grounds,75.24,2014-01-09,Emile Arpa,,,
347,2014-01-09 14:04:00,Kalami Kafenion,10.94,2014-01-09,Emile Arpa,,,
348,2014-01-09 19:25:00,Katerina’s Café,35.92,2014-01-09,Emile Arpa,,,
349,2014-01-10 07:34:00,Hallowed Grounds,16.75,2014-01-10,Emile Arpa,,,
350,2014-01-10 13:57:00,Guy's Gyros,16.34,2014-01-10,Emile Arpa,,,
351,2014-01-10 19:50:00,Katerina’s Café,19.57,2014-01-10,Emile Arpa,,,
352,2014-01-11 13:40:00,Ouzeri Elian,19.11,2014-01-11,Emile Arpa,,,
353,2014-01-11 15:31:00,General Grocer,78.02,2014-01-11,Emile Arpa,,,
354,2014-01-11 20:22:00,Frydos Autosupply n' More,236.25,2014-01-11,Emile Arpa,,,
355,2014-01-12 14:16:00,Guy's Gyros,30.47,2014-01-12,Emile Arpa,,,
356,2014-01-12 20:04:00,Katerina’s Café,39.3,2014-01-12,Emile Arpa,,,
357,2014-01-13 14:33:00,Guy's Gyros,116.87,2014-01-13,Emile Arpa,,,
358,2014-01-13 19:41:00,Frydos Autosupply n' More,188.57,2014-01-13,Emile Arpa,,,
359,2014-01-14 07:44:00,Hallowed Grounds,16.67,2014-01-14,Emile Arpa,,,
360,2014-01-14 14:03:00,Gelatogalore,102.03,2014-01-14,Emile Arpa,,,
361,2014-01-14 20:15:00,Katerina’s Café,27.67,2014-01-14,Emile Arpa,,,
362,2014-01-15 07:39:00,Hallowed Grounds,5.95,2014-01-15,Emile Arpa,,,
363,2014-01-15 13:51:00,Ouzeri Elian,26.61,2014-01-15,Emile Arpa,,,
364,2014-01-15 19:59:00,Katerina’s Café,25.08,2014-01-15,Emile Arpa,,,
365,2014-01-16 07:45:00,Hallowed Grounds,17.92,2014-01-16,Emile Arpa,,,
366,2014-01-16 20:09:00,Katerina’s Café,18.79,2014-01-16,Emile Arpa,,,
367,2014-01-17 07:41:00,Hallowed Grounds,10.52,2014-01-17,Emile Arpa,,,
368,2014-01-17 14:32:00,Ouzeri Elian,26.1,2014-01-17,Emile Arpa,,,
369,2014-01-17 19:57:00,Katerina’s Café,34.93,2014-01-17,Emile Arpa,,,
370,2014-01-18 19:17:00,Katerina’s Café,21.63,2014-01-18,Emile Arpa,,,
371,,Hallowed Grounds,15.24,2014-01-09,Emile Arpa,,,
372,,Guy's Gyros,36.87,2014-01-13,Emile Arpa,,,
373,,Gelatogalore,22.03,2014-01-14,Emile Arpa,,,
374,,Guy's Gyros,36.48,2014-01-16,Emile Arpa,,,
375,,Katerina’s Café,14.93,2014-01-17,Emile Arpa,,,
376,2014-01-06 07:48:00,Hallowed Grounds,10.66,2014-01-06,Kare Orilla,27.0,Engineering,Drill Technician
377,2014-01-06 13:52:00,Gelatogalore,36.33,2014-01-06,Kare Orilla,27.0,Engineering,Drill Technician
378,2014-01-06 20:59:00,Katerina’s Café,26.1,2014-01-06,Kare Orilla,27.0,Engineering,Drill Technician
379,2014-01-07 07:50:00,Hallowed Grounds,9.61,2014-01-07,Kare Orilla,27.0,Engineering,Drill Technician
380,2014-01-07 14:00:00,Hippokampos,76.11,2014-01-07,Kare Orilla,27.0,Engineering,Drill Technician
381,2014-01-07 20:47:00,Katerina’s Café,32.83,2014-01-07,Kare Orilla,27.0,Engineering,Drill Technician
382,2014-01-08 07:47:00,Hallowed Grounds,3.11,2014-01-08,Kare Orilla,27.0,Engineering,Drill Technician
383,2014-01-08 13:45:00,Kalami Kafenion,23.82,2014-01-08,Kare Orilla,27.0,Engineering,Drill Technician
384,2014-01-09 08:07:00,Hallowed Grounds,65.68,2014-01-09,Kare Orilla,27.0,Engineering,Drill Technician
385,2014-01-09 20:08:00,Katerina’s Café,19.02,2014-01-09,Kare Orilla,27.0,Engineering,Drill Technician
386,2014-01-10 07:45:00,Hallowed Grounds,11.38,2014-01-10,Kare Orilla,27.0,Engineering,Drill Technician
387,2014-01-10 14:01:00,Abila Zacharo,16.12,2014-01-10,Kare Orilla,27.0,Engineering,Drill Technician
388,2014-01-12 13:55:00,Kalami Kafenion,14.59,2014-01-12,Kare Orilla,27.0,Engineering,Drill Technician
389,2014-01-12 19:47:00,Katerina’s Café,17.36,2014-01-12,Kare Orilla,27.0,Engineering,Drill Technician
390,2014-01-13 07:43:00,Hallowed Grounds,13.68,2014-01-13,Kare Orilla,27.0,Engineering,Drill Technician
391,2014-01-13 13:48:00,Katerina’s Café,24.26,2014-01-13,Kare Orilla,27.0,Engineering,Drill Technician
392,2014-01-14 08:12:00,Hallowed Grounds,39.52,2014-01-14,Kare Orilla,27.0,Engineering,Drill Technician
393,2014-01-14 13:42:00,Kalami Kafenion,23.1,2014-01-14,Kare Orilla,27.0,Engineering,Drill Technician
394,2014-01-14 20:34:00,Katerina’s Café,11.89,2014-01-14,Kare Orilla,27.0,Engineering,Drill Technician
395,2014-01-15 07:59:00,Hallowed Grounds,14.33,2014-01-15,Kare Orilla,27.0,Engineering,Drill Technician
396,2014-01-15 14:02:00,Abila Zacharo,24.53,2014-01-15,Kare Orilla,27.0,Engineering,Drill Technician
397,2014-01-15 19:50:00,Katerina’s Café,39.23,2014-01-15,Kare Orilla,27.0,Engineering,Drill Technician
398,2014-01-16 07:44:00,Hallowed Grounds,17.74,2014-01-16,Kare Orilla,27.0,Engineering,Drill Technician
399,2014-01-16 13:48:00,Kalami Kafenion,11.83,2014-01-16,Kare Orilla,27.0,Engineering,Drill Technician
400,2014-01-16 20:51:00,Katerina’s Café,34.58,2014-01-16,Kare Orilla,27.0,Engineering,Drill Technician
401,2014-01-17 08:03:00,Hallowed Grounds,38.22,2014-01-17,Kare Orilla,27.0,Engineering,Drill Technician
402,2014-01-17 13:57:00,Gelatogalore,21.62,2014-01-17,Kare Orilla,27.0,Engineering,Drill Technician
403,2014-01-17 19:24:00,Katerina’s Café,22.18,2014-01-17,Kare Orilla,27.0,Engineering,Drill Technician
404,2014-01-19 14:20:00,Katerina’s Café,54.2,2014-01-19,Kare Orilla,27.0,Engineering,Drill Technician
405,,Hippokampos,16.11,2014-01-07,Kare Orilla,27.0,Engineering,Drill Technician
406,,Katerina’s Café,27.46,2014-01-11,Kare Orilla,27.0,Engineering,Drill Technician
407,,Hallowed Grounds,18.22,2014-01-17,Kare Orilla,27.0,Engineering,Drill Technician
408,2014-01-06 07:49:00,Coffee Cameleon,8.39,2014-01-06,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
409,2014-01-06 13:48:00,Ouzeri Elian,30.87,2014-01-06,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
410,2014-01-06 20:33:00,Katerina’s Café,15.52,2014-01-06,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
411,2014-01-07 07:46:00,Coffee Cameleon,9.1,2014-01-07,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
412,2014-01-07 13:54:00,Gelatogalore,88.97,2014-01-07,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
413,2014-01-07 20:32:00,Katerina’s Café,19.53,2014-01-07,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
414,2014-01-08 07:52:00,Coffee Cameleon,12.26,2014-01-08,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
415,2014-01-08 13:29:00,Kalami Kafenion,24.08,2014-01-08,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
416,2014-01-08 20:42:00,Katerina’s Café,92.83,2014-01-08,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
417,2014-01-09 07:37:00,Coffee Cameleon,19.99,2014-01-09,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
418,2014-01-09 14:13:00,Guy's Gyros,17.44,2014-01-09,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
419,2014-01-09 19:30:00,Katerina’s Café,26.6,2014-01-09,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
420,2014-01-10 07:47:00,Coffee Cameleon,11.54,2014-01-10,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
421,2014-01-10 19:56:00,Katerina’s Café,21.89,2014-01-10,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
422,2014-01-11 20:15:00,Frydos Autosupply n' More,114.98,2014-01-11,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
423,2014-01-12 16:08:00,Shoppers' Delight,51.5,2014-01-12,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
424,2014-01-12 20:11:00,Katerina’s Café,67.14,2014-01-12,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
425,2014-01-13 07:40:00,Coffee Cameleon,19.93,2014-01-13,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
426,2014-01-13 13:52:00,Katerina’s Café,29.55,2014-01-13,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
427,2014-01-13 19:50:00,Katerina’s Café,89.83,2014-01-13,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
428,2014-01-14 07:37:00,Coffee Cameleon,9.8,2014-01-14,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
429,2014-01-14 13:41:00,Katerina’s Café,75.46,2014-01-14,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
430,2014-01-14 20:17:00,Katerina’s Café,36.95,2014-01-14,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
431,2014-01-15 07:51:00,Coffee Cameleon,14.47,2014-01-15,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
432,2014-01-15 13:58:00,Abila Zacharo,33.8,2014-01-15,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
433,2014-01-15 21:21:00,Katerina’s Café,27.48,2014-01-15,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
434,2014-01-16 07:38:00,Coffee Cameleon,67.19,2014-01-16,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
435,2014-01-16 13:27:00,Abila Zacharo,31.31,2014-01-16,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
436,2014-01-16 19:47:00,Katerina’s Café,34.34,2014-01-16,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
437,2014-01-17 07:38:00,Coffee Cameleon,10.27,2014-01-17,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
438,2014-01-17 13:42:00,Katerina’s Café,21.01,2014-01-17,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
439,2014-01-18 13:34:00,Ouzeri Elian,25.75,2014-01-18,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
440,2014-01-18 15:31:00,General Grocer,177.6,2014-01-18,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
441,2014-01-18 19:53:00,Katerina’s Café,76.1,2014-01-18,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
442,2014-01-19 18:54:00,Katerina’s Café,72.25,2014-01-19,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
443,,Gelatogalore,8.97,2014-01-07,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
444,,Katerina’s Café,32.83,2014-01-08,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
445,,Gelatogalore,39.4,2014-01-10,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
446,,Frydos Autosupply n' More,54.98,2014-01-11,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
447,,Katerina’s Café,34.1,2014-01-12,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
448,,Katerina’s Café,29.83,2014-01-13,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
449,,Katerina’s Café,15.46,2014-01-14,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
450,,Coffee Cameleon,7.19,2014-01-16,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
451,,Katerina’s Café,14.34,2014-01-16,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
452,,Ouzeri Elian,53.36,2014-01-18,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
453,,Katerina’s Café,12.25,2014-01-19,Bertrand Ovan,29.0,Facilities,Facilities Group Manager
454,2014-01-06 07:52:00,Brew've Been Served,32.83,2014-01-06,Hennie Osvaldo,21.0,Security,Perimeter Control
455,2014-01-06 13:54:00,Abila Zacharo,23.15,2014-01-06,Hennie Osvaldo,21.0,Security,Perimeter Control
456,2014-01-06 20:29:00,Katerina’s Café,17.92,2014-01-06,Hennie Osvaldo,21.0,Security,Perimeter Control
457,2014-01-07 08:02:00,Brew've Been Served,14.49,2014-01-07,Hennie Osvaldo,21.0,Security,Perimeter Control
458,2014-01-07 13:39:00,Gelatogalore,17.21,2014-01-07,Hennie Osvaldo,21.0,Security,Perimeter Control
459,2014-01-07 21:01:00,Katerina’s Café,33.29,2014-01-07,Hennie Osvaldo,21.0,Security,Perimeter Control
460,2014-01-08 07:50:00,Brew've Been Served,33.68,2014-01-08,Hennie Osvaldo,21.0,Security,Perimeter Control
461,2014-01-08 13:28:00,Gelatogalore,20.72,2014-01-08,Hennie Osvaldo,21.0,Security,Perimeter Control
462,2014-01-09 07:57:00,Hallowed Grounds,50.25,2014-01-09,Hennie Osvaldo,21.0,Security,Perimeter Control
463,2014-01-09 13:40:00,Gelatogalore,11.94,2014-01-09,Hennie Osvaldo,21.0,Security,Perimeter Control
464,2014-01-09 20:20:00,Katerina’s Café,91.14,2014-01-09,Hennie Osvaldo,21.0,Security,Perimeter Control
465,2014-01-10 07:48:00,Brew've Been Served,13.32,2014-01-10,Hennie Osvaldo,21.0,Security,Perimeter Control
466,2014-01-10 13:44:00,Ouzeri Elian,20.46,2014-01-10,Hennie Osvaldo,21.0,Security,Perimeter Control
467,2014-01-10 20:08:00,Katerina’s Café,15.76,2014-01-10,Hennie Osvaldo,21.0,Security,Perimeter Control
468,2014-01-11 20:13:00,Katerina’s Café,9.78,2014-01-11,Hennie Osvaldo,21.0,Security,Perimeter Control
469,2014-01-12 20:12:00,Katerina’s Café,15.37,2014-01-12,Hennie Osvaldo,21.0,Security,Perimeter Control
470,2014-01-13 07:44:00,Hallowed Grounds,5.85,2014-01-13,Hennie Osvaldo,21.0,Security,Perimeter Control
471,2014-01-13 13:36:00,Katerina’s Café,17.21,2014-01-13,Hennie Osvaldo,21.0,Security,Perimeter Control
472,2014-01-13 21:16:00,Katerina’s Café,33.11,2014-01-13,Hennie Osvaldo,21.0,Security,Perimeter Control
473,2014-01-14 07:45:00,Brew've Been Served,16.53,2014-01-14,Hennie Osvaldo,21.0,Security,Perimeter Control
474,2014-01-14 13:35:00,Abila Zacharo,15.26,2014-01-14,Hennie Osvaldo,21.0,Security,Perimeter Control
475,2014-01-14 21:14:00,Roberts and Sons,223.81,2014-01-14,Hennie Osvaldo,21.0,Security,Perimeter Control
476,2014-01-15 07:45:00,Brew've Been Served,11.47,2014-01-15,Hennie Osvaldo,21.0,Security,Perimeter Control
477,2014-01-15 13:39:00,Hippokampos,8.75,2014-01-15,Hennie Osvaldo,21.0,Security,Perimeter Control
478,2014-01-16 08:03:00,Hallowed Grounds,72.61,2014-01-16,Hennie Osvaldo,21.0,Security,Perimeter Control
479,2014-01-16 13:37:00,Gelatogalore,22.19,2014-01-16,Hennie Osvaldo,21.0,Security,Perimeter Control
480,2014-01-16 20:28:00,Katerina’s Café,30.84,2014-01-16,Hennie Osvaldo,21.0,Security,Perimeter Control
481,2014-01-17 08:04:00,Brew've Been Served,16.62,2014-01-17,Hennie Osvaldo,21.0,Security,Perimeter Control
482,2014-01-17 13:39:00,Kalami Kafenion,27.7,2014-01-17,Hennie Osvaldo,21.0,Security,Perimeter Control
483,2014-01-17 21:06:00,Katerina’s Café,27.49,2014-01-17,Hennie Osvaldo,21.0,Security,Perimeter Control
484,2014-01-18 20:01:00,Katerina’s Café,17.37,2014-01-18,Hennie Osvaldo,21.0,Security,Perimeter Control
485,2014-01-19 19:45:00,Frydos Autosupply n' More,98.04,2014-01-19,Hennie Osvaldo,21.0,Security,Perimeter Control
486,,Brew've Been Served,12.83,2014-01-06,Hennie Osvaldo,21.0,Security,Perimeter Control
487,,Brew've Been Served,13.68,2014-01-08,Hennie Osvaldo,21.0,Security,Perimeter Control
488,,Hallowed Grounds,10.25,2014-01-09,Hennie Osvaldo,21.0,Security,Perimeter Control
489,,Roberts and Sons,203.81,2014-01-14,Hennie Osvaldo,21.0,Security,Perimeter Control
490,,Hallowed Grounds,12.61,2014-01-16,Hennie Osvaldo,21.0,Security,Perimeter Control
491,,Katerina’s Café,10.84,2014-01-16,Hennie Osvaldo,21.0,Security,Perimeter Control
492,2014-01-06 07:54:00,Hallowed Grounds,16.88,2014-01-06,Nils Calixto,8.0,Information Technology,IT Technician
493,2014-01-06 13:41:00,Gelatogalore,22.64,2014-01-06,Nils Calixto,8.0,Information Technology,IT Technician
494,2014-01-07 07:35:00,Hallowed Grounds,14.05,2014-01-07,Nils Calixto,8.0,Information Technology,IT Technician
495,2014-01-07 13:33:00,Katerina’s Café,22.27,2014-01-07,Nils Calixto,8.0,Information Technology,IT Technician
496,2014-01-07 20:13:00,Katerina’s Café,94.75,2014-01-07,Nils Calixto,8.0,Information Technology,IT Technician
497,2014-01-08 07:55:00,Hallowed Grounds,79.92,2014-01-08,Nils Calixto,8.0,Information Technology,IT Technician
498,2014-01-08 13:42:00,Gelatogalore,35.29,2014-01-08,Nils Calixto,8.0,Information Technology,IT Technician
499,2014-01-08 20:31:00,Katerina’s Café,36.6,2014-01-08,Nils Calixto,8.0,Information Technology,IT Technician
500,2014-01-09 07:51:00,Hallowed Grounds,19.22,2014-01-09,Nils Calixto,8.0,Information Technology,IT Technician
501,2014-01-09 13:28:00,Guy's Gyros,13.59,2014-01-09,Nils Calixto,8.0,Information Technology,IT Technician
502,2014-01-09 20:23:00,Guy's Gyros,8.23,2014-01-09,Nils Calixto,8.0,Information Technology,IT Technician
503,2014-01-10 07:49:00,Hallowed Grounds,10.34,2014-01-10,Nils Calixto,8.0,Information Technology,IT Technician
504,2014-01-10 18:57:00,Frydos Autosupply n' More,98.39,2014-01-10,Nils Calixto,8.0,Information Technology,IT Technician
505,2014-01-11 19:50:00,Katerina’s Café,12.55,2014-01-11,Nils Calixto,8.0,Information Technology,IT Technician
506,2014-01-12 13:54:00,Hippokampos,8.54,2014-01-12,Nils Calixto,8.0,Information Technology,IT Technician
